"","V1"
"20617","Sophocles_OT-215"
"20618","Sophocles_OT-216"
"20619","Sophocles_OT-217"
"20620","Sophocles_OT-218"
"20621","Sophocles_OT-219"
"20622","Sophocles_OT-220"
"20623","Sophocles_OT-221"
"20624","Sophocles_OT-222"
"20625","Sophocles_OT-223"
"20626","Sophocles_OT-224"
"20627","Sophocles_OT-225"
"20628","Sophocles_OT-226"
"20629","Sophocles_OT-227"
"20630","Sophocles_OT-228"
"20631","Sophocles_OT-229"
"20632","Sophocles_OT-230"
"20633","Sophocles_OT-231"
"20634","Sophocles_OT-232"
"20635","Sophocles_OT-233"
"20636","Sophocles_OT-234"
"20637","Sophocles_OT-235"
"20638","Sophocles_OT-236"
"20639","Sophocles_OT-237"
"20640","Sophocles_OT-238"
"20641","Sophocles_OT-239"
"20642","Sophocles_OT-240"
"20643","Sophocles_OT-241"
"20644","Sophocles_OT-242"
"20645","Sophocles_OT-243"
"20646","Sophocles_OT-244"
"20647","Sophocles_OT-245"
"20648","Sophocles_OT-246"
"20649","Sophocles_OT-247"
"20650","Sophocles_OT-248"
"20651","Sophocles_OT-249"
"20652","Sophocles_OT-250"
"20653","Sophocles_OT-251"
"20654","Sophocles_OT-252"
"20655","Sophocles_OT-253"
"20656","Sophocles_OT-254"
"20657","Sophocles_OT-255"
"20658","Sophocles_OT-256"
"20659","Sophocles_OT-257"
"20660","Sophocles_OT-258"
"20661","Sophocles_OT-259"
"20662","Sophocles_OT-260"
"20663","Sophocles_OT-261"
"20664","Sophocles_OT-262"
"20665","Sophocles_OT-263"
"20666","Sophocles_OT-264"
"20667","Sophocles_OT-265"
"20668","Sophocles_OT-266"
"20669","Sophocles_OT-267"
"20670","Sophocles_OT-268"
"20671","Sophocles_OT-269"
"20672","Sophocles_OT-270"
"20673","Sophocles_OT-271"
"20674","Sophocles_OT-272"
"20675","Sophocles_OT-273"
"20676","Sophocles_OT-274"
"20677","Sophocles_OT-275"
"20678","Sophocles_OT-276"
"20679","Sophocles_OT-277"
"20680","Sophocles_OT-278"
"20681","Sophocles_OT-279"
"20682","Sophocles_OT-280"
"20683","Sophocles_OT-281"
"20684","Sophocles_OT-282"
"20685","Sophocles_OT-283"
"20686","Sophocles_OT-284"
"20687","Sophocles_OT-285"
"20688","Sophocles_OT-286"
"20689","Sophocles_OT-287"
"20690","Sophocles_OT-288"
"20691","Sophocles_OT-289"
"20692","Sophocles_OT-290"
"20693","Sophocles_OT-291"
"20694","Sophocles_OT-292"
"20695","Sophocles_OT-293"
"20696","Sophocles_OT-294"
"20697","Sophocles_OT-295"
"20698","Sophocles_OT-296"
"20699","Sophocles_OT-297"
"20700","Sophocles_OT-298"
"20701","Sophocles_OT-299"
"20702","Sophocles_OT-300"
"20703","Sophocles_OT-301"
"20704","Sophocles_OT-302"
"20705","Sophocles_OT-303"
"20706","Sophocles_OT-304"
"20707","Sophocles_OT-305"
"20708","Sophocles_OT-306"
"20709","Sophocles_OT-307"
"20710","Sophocles_OT-308"
"20711","Sophocles_OT-309"
"20712","Sophocles_OT-310"
"20713","Sophocles_OT-311"
"20714","Sophocles_OT-312"
"20715","Sophocles_OT-313"
"20716","Sophocles_OT-314"
"20717","Sophocles_OT-315"
"20718","Sophocles_OT-316"
"20719","Sophocles_OT-317"
"20720","Sophocles_OT-318"
"20721","Sophocles_OT-319"
"20722","Sophocles_OT-320"
"20723","Sophocles_OT-321"
"20724","Sophocles_OT-322"
"20725","Sophocles_OT-323"
"20726","Sophocles_OT-324"
"20727","Sophocles_OT-325"
"20728","Sophocles_OT-326"
"20729","Sophocles_OT-327"
"20730","Sophocles_OT-328"
"20731","Sophocles_OT-329"
"20732","Sophocles_OT-330"
"20733","Sophocles_OT-331"
"20734","Sophocles_OT-332"
"20735","Sophocles_OT-333"
"20736","Sophocles_OT-334"
"20737","Sophocles_OT-335"
"20738","Sophocles_OT-336"
"20739","Sophocles_OT-337"
"20740","Sophocles_OT-338"
"20741","Sophocles_OT-339"
"20742","Sophocles_OT-340"
"20743","Sophocles_OT-341"
"20744","Sophocles_OT-342"
"20745","Sophocles_OT-343"
"20746","Sophocles_OT-344"
"20747","Sophocles_OT-345"
"20748","Sophocles_OT-346"
"20749","Sophocles_OT-347"
"20750","Sophocles_OT-348"
"20751","Sophocles_OT-349"
"20752","Sophocles_OT-350"
"20753","Sophocles_OT-351"
"20754","Sophocles_OT-352"
"20755","Sophocles_OT-353"
"20756","Sophocles_OT-354"
"20757","Sophocles_OT-355"
"20758","Sophocles_OT-356"
"20759","Sophocles_OT-357"
"20760","Sophocles_OT-358"
"20761","Sophocles_OT-359"
"20762","Sophocles_OT-360"
"20763","Sophocles_OT-361"
"20764","Sophocles_OT-362"
"20765","Sophocles_OT-363"
"20766","Sophocles_OT-364"
"20767","Sophocles_OT-365"
"20768","Sophocles_OT-366"
"20769","Sophocles_OT-367"
"20770","Sophocles_OT-368"
"20771","Sophocles_OT-369"
"20772","Sophocles_OT-370"
"20773","Sophocles_OT-371"
"20774","Sophocles_OT-372"
"20775","Sophocles_OT-373"
"20776","Sophocles_OT-374"
"20777","Sophocles_OT-375"
"20778","Sophocles_OT-376"
"20779","Sophocles_OT-377"
"20780","Sophocles_OT-378"
"20781","Sophocles_OT-379"
"20782","Sophocles_OT-380"
"20783","Sophocles_OT-381"
"20784","Sophocles_OT-382"
"20785","Sophocles_OT-383"
"20786","Sophocles_OT-384"
"20787","Sophocles_OT-385"
"20788","Sophocles_OT-386"
"20789","Sophocles_OT-387"
"20790","Sophocles_OT-388"
"20791","Sophocles_OT-389"
"20792","Sophocles_OT-390"
"20793","Sophocles_OT-391"
"20794","Sophocles_OT-392"
"20795","Sophocles_OT-393"
"20796","Sophocles_OT-394"
"20797","Sophocles_OT-395"
"20798","Sophocles_OT-396"
"20799","Sophocles_OT-397"
"20800","Sophocles_OT-398"
"20801","Sophocles_OT-399"
"20802","Sophocles_OT-400"
"20803","Sophocles_OT-401"
"20804","Sophocles_OT-402"
"20805","Sophocles_OT-403"
"20806","Sophocles_OT-404"
"20807","Sophocles_OT-405"
"20808","Sophocles_OT-406"
"20809","Sophocles_OT-407"
"20810","Sophocles_OT-408"
"20811","Sophocles_OT-409"
"20812","Sophocles_OT-410"
"20813","Sophocles_OT-411"
"20814","Sophocles_OT-412"
"20815","Sophocles_OT-413"
"20816","Sophocles_OT-414"
"20817","Sophocles_OT-415"
"20818","Sophocles_OT-416"
"20819","Sophocles_OT-417"
"20820","Sophocles_OT-418"
"20821","Sophocles_OT-419"
"20822","Sophocles_OT-420"
"20823","Sophocles_OT-421"
"20824","Sophocles_OT-422"
"20825","Sophocles_OT-423"
"20826","Sophocles_OT-424"
"20827","Sophocles_OT-425"
"20828","Sophocles_OT-426"
"20829","Sophocles_OT-427"
"20830","Sophocles_OT-428"
"20831","Sophocles_OT-429"
"20832","Sophocles_OT-430"
"20833","Sophocles_Trachiniae-1"
"20834","Sophocles_Trachiniae-2"
"20835","Sophocles_Trachiniae-3"
"20836","Sophocles_Trachiniae-4"
"20837","Sophocles_Trachiniae-5"
"20838","Sophocles_Trachiniae-6"
"20839","Sophocles_Trachiniae-7"
"20840","Sophocles_Trachiniae-8"
"20841","Sophocles_Trachiniae-9"
"20842","Sophocles_Trachiniae-10"
"20843","Sophocles_Trachiniae-11"
"20844","Sophocles_Trachiniae-12"
"20845","Sophocles_Trachiniae-13"
"20846","Sophocles_Trachiniae-14"
"20847","Sophocles_Trachiniae-15"
"20848","Sophocles_Trachiniae-16"
"20849","Sophocles_Trachiniae-17"
"20850","Sophocles_Trachiniae-18"
"20851","Sophocles_Trachiniae-19"
"20852","Sophocles_Trachiniae-20"
"20853","Sophocles_Trachiniae-21"
"20854","Sophocles_Trachiniae-22"
"20855","Sophocles_Trachiniae-23"
"20856","Sophocles_Trachiniae-24"
"20857","Sophocles_Trachiniae-25"
"20858","Sophocles_Trachiniae-26"
"20859","Sophocles_Trachiniae-27"
"20860","Sophocles_Trachiniae-28"
"20861","Sophocles_Trachiniae-29"
"20862","Sophocles_Trachiniae-30"
"20863","Sophocles_Trachiniae-31"
"20864","Sophocles_Trachiniae-32"
"20865","Sophocles_Trachiniae-33"
"20866","Sophocles_Trachiniae-34"
"20867","Sophocles_Trachiniae-35"
"20868","Sophocles_Trachiniae-36"
"20869","Sophocles_Trachiniae-37"
"20870","Sophocles_Trachiniae-38"
"20871","Sophocles_Trachiniae-39"
"20872","Sophocles_Trachiniae-40"
"20873","Sophocles_Trachiniae-41"
"20874","Sophocles_Trachiniae-42"
"20875","Sophocles_Trachiniae-43"
"20876","Sophocles_Trachiniae-44"
"20877","Sophocles_Trachiniae-45"
"20878","Sophocles_Trachiniae-46"
"20879","Sophocles_Trachiniae-47"
"20880","Sophocles_Trachiniae-48"
"20881","Sophocles_Trachiniae-49"
"20882","Sophocles_Trachiniae-50"
"20883","Sophocles_Trachiniae-51"
"20884","Sophocles_Trachiniae-52"
"20885","Sophocles_Trachiniae-53"
"20886","Sophocles_Trachiniae-54"
"20887","Sophocles_Trachiniae-55"
"20888","Sophocles_Trachiniae-56"
"20889","Sophocles_Trachiniae-57"
"20890","Sophocles_Trachiniae-58"
"20891","Sophocles_Trachiniae-59"
"20892","Sophocles_Trachiniae-60"
"20893","Sophocles_Trachiniae-61"
"20894","Sophocles_Trachiniae-62"
"20895","Sophocles_Trachiniae-63"
"20896","Sophocles_Trachiniae-64"
"20897","Sophocles_Trachiniae-65"
"20898","Sophocles_Trachiniae-66"
"20899","Sophocles_Trachiniae-67"
"20900","Sophocles_Trachiniae-68"
"20901","Sophocles_Trachiniae-69"
"20902","Sophocles_Trachiniae-70"
"20903","Sophocles_Trachiniae-71"
"20904","Sophocles_Trachiniae-72"
"20905","Sophocles_Trachiniae-73"
"20906","Sophocles_Trachiniae-74"
"20907","Sophocles_Trachiniae-75"
"20908","Sophocles_Trachiniae-76"
"20909","Sophocles_Trachiniae-77"
"20910","Sophocles_Trachiniae-78"
"20911","Sophocles_Trachiniae-79"
"20912","Sophocles_Trachiniae-80"
"20913","Sophocles_Trachiniae-81"
"20914","Sophocles_Trachiniae-82"
"20915","Sophocles_Trachiniae-83"
"20916","Sophocles_Trachiniae-84"
"20917","Sophocles_Trachiniae-85"
"20918","Sophocles_Trachiniae-86"
"20919","Sophocles_Trachiniae-87"
"20920","Sophocles_Trachiniae-88"
"20921","Sophocles_Trachiniae-89"
"20922","Sophocles_Trachiniae-90"
"20923","Sophocles_Trachiniae-91"
"20924","Sophocles_Trachiniae-92"
"20925","Sophocles_Trachiniae-93"
"20926","Sophocles_Trachiniae-94"
"20927","Sophocles_Trachiniae-95"
"20928","Sophocles_Trachiniae-96"
"20929","Sophocles_Trachiniae-97"
"20930","Sophocles_Trachiniae-98"
"20931","Sophocles_Trachiniae-99"
"20932","Sophocles_Trachiniae-100"
"20933","Sophocles_Trachiniae-101"
"20934","Sophocles_Trachiniae-102"
"20935","Sophocles_Trachiniae-103"
"20936","Sophocles_Trachiniae-104"
"20937","Sophocles_Trachiniae-105"
"20938","Sophocles_Trachiniae-106"
"20939","Sophocles_Trachiniae-107"
"20940","Sophocles_Trachiniae-108"
"20941","Sophocles_Trachiniae-109"
"20942","Sophocles_Trachiniae-110"
"20943","Sophocles_Trachiniae-111"
"20944","Sophocles_Trachiniae-112"
"20945","Sophocles_Trachiniae-113"
"20946","Sophocles_Trachiniae-114"
"20947","Sophocles_Trachiniae-115"
"20948","Sophocles_Trachiniae-116"
"20949","Sophocles_Trachiniae-117"
"20950","Sophocles_Trachiniae-118"
"20951","Sophocles_Trachiniae-119"
"20952","Sophocles_Trachiniae-120"
"20953","Sophocles_Trachiniae-121"
"20954","Sophocles_Trachiniae-122"
"20955","Sophocles_Trachiniae-123"
"20956","Sophocles_Trachiniae-124"
"20957","Sophocles_Trachiniae-125"
"20958","Sophocles_Trachiniae-126"
"20959","Sophocles_Trachiniae-127"
"20960","Sophocles_Trachiniae-128"
"20961","Sophocles_Trachiniae-129"
"20962","Sophocles_Trachiniae-130"
"20963","Sophocles_Trachiniae-131"
"20964","Sophocles_Trachiniae-132"
"20965","Sophocles_Trachiniae-133"
"20966","Sophocles_Trachiniae-134"
"20967","Sophocles_Trachiniae-135"
"20968","Sophocles_Trachiniae-136"
"20969","Sophocles_Trachiniae-137"
"20970","Sophocles_Trachiniae-138"
"20971","Sophocles_Trachiniae-139"
"20972","Sophocles_Trachiniae-140"
"20973","Sophocles_Trachiniae-141"
"20974","Sophocles_Trachiniae-142"
"20975","Sophocles_Trachiniae-143"
"20976","Sophocles_Trachiniae-144"
"20977","Sophocles_Trachiniae-145"
"20978","Sophocles_Trachiniae-146"
"20979","Sophocles_Trachiniae-147"
"20980","Sophocles_Trachiniae-148"
"20981","Sophocles_Trachiniae-149"
"20982","Sophocles_Trachiniae-150"
"20983","Sophocles_Trachiniae-151"
"20984","Sophocles_Trachiniae-152"
"20985","Sophocles_Trachiniae-153"
"20986","Sophocles_Trachiniae-154"
"20987","Sophocles_Trachiniae-155"
"20988","Sophocles_Trachiniae-156"
"20989","Sophocles_Trachiniae-157"
"20990","Sophocles_Trachiniae-158"
"20991","Sophocles_Trachiniae-159"
"20992","Sophocles_Trachiniae-160"
"20993","Sophocles_Trachiniae-161"
"20994","Sophocles_Trachiniae-162"
"20995","Sophocles_Trachiniae-163"
"20996","Sophocles_Trachiniae-164"
"20997","Sophocles_Trachiniae-165"
"20998","Sophocles_Trachiniae-166"
"20999","Sophocles_Trachiniae-167"
"21000","Sophocles_Trachiniae-168"
"21001","Sophocles_Trachiniae-169"
"21002","Sophocles_Trachiniae-170"
"21003","Sophocles_Trachiniae-171"
"21004","Sophocles_Trachiniae-172"
"21005","Sophocles_Trachiniae-173"
"21006","Sophocles_Trachiniae-174"
"21007","Sophocles_Trachiniae-175"
"21008","Sophocles_Trachiniae-176"
"21009","Sophocles_Trachiniae-177"
"21010","Sophocles_Trachiniae-178"
"21011","Sophocles_Trachiniae-179"
"21012","Sophocles_Trachiniae-180"
"21013","Sophocles_Trachiniae-181"
"21014","Sophocles_Trachiniae-182"
"21015","Sophocles_Trachiniae-183"
"21016","Sophocles_Trachiniae-184"
"21017","Sophocles_Trachiniae-185"
"21018","Sophocles_Trachiniae-186"
"21019","Sophocles_Trachiniae-187"
"21020","Sophocles_Trachiniae-188"
"21021","Sophocles_Trachiniae-189"
"21022","Sophocles_Trachiniae-190"
"21023","Sophocles_Trachiniae-191"
"21024","Sophocles_Trachiniae-192"
"21025","Sophocles_Trachiniae-193"
"21026","Sophocles_Trachiniae-194"
"21027","Sophocles_Trachiniae-195"
"21028","Sophocles_Trachiniae-196"
"21029","Sophocles_Trachiniae-197"
"21030","Sophocles_Trachiniae-198"
"21031","Sophocles_Trachiniae-199"
"21032","Sophocles_Trachiniae-200"
"21033","Sophocles_Trachiniae-201"
"21034","Sophocles_Trachiniae-202"
"21035","Sophocles_Trachiniae-203"
"21036","Sophocles_Trachiniae-204"
"21037","Sophocles_Trachiniae-205"
"21038","Sophocles_Trachiniae-206"
"21039","Sophocles_Trachiniae-207"
"21040","Sophocles_Trachiniae-208"
"21041","Sophocles_Trachiniae-209"
"21042","Sophocles_Trachiniae-210"
"21043","Sophocles_Trachiniae-211"
"21044","Sophocles_Trachiniae-212"
"21045","Sophocles_Trachiniae-213"
"21046","Sophocles_Trachiniae-214"
"21047","Sophocles_Trachiniae-215"
"21048","Sophocles_Trachiniae-216"
"21049","Sophocles_Trachiniae-217"
"21050","Sophocles_Trachiniae-218"
"21051","Sophocles_Trachiniae-219"
"21052","Sophocles_Trachiniae-220"
"21053","Sophocles_Trachiniae-221"
"21054","Sophocles_Trachiniae-222"
"21055","Sophocles_Trachiniae-223"
"21056","Sophocles_Trachiniae-224"
"21057","Sophocles_Trachiniae-225"
"21058","Sophocles_Trachiniae-226"
"21059","Sophocles_Trachiniae-227"
"21060","Sophocles_Trachiniae-228"
"21061","Sophocles_Trachiniae-229"
"21062","Sophocles_Trachiniae-230"
"21063","Sophocles_Trachiniae-231"
"21064","Sophocles_Trachiniae-232"
"21065","Sophocles_Trachiniae-233"
"21066","Sophocles_Trachiniae-234"
"21067","Sophocles_Trachiniae-235"
"21068","Sophocles_Trachiniae-236"
"21069","Sophocles_Trachiniae-237"
"21070","Sophocles_Trachiniae-238"
"21071","Sophocles_Trachiniae-239"
"21072","Sophocles_Trachiniae-240"
"21073","Sophocles_Trachiniae-241"
"21074","Sophocles_Trachiniae-242"
"21075","Sophocles_Trachiniae-243"
"21076","Sophocles_Trachiniae-244"
"21077","Sophocles_Trachiniae-245"
"21078","Sophocles_Trachiniae-246"
"21079","Sophocles_Trachiniae-247"
"21080","Sophocles_Trachiniae-248"
"21081","Sophocles_Trachiniae-249"
"21082","Sophocles_Trachiniae-250"
"21083","Sophocles_Trachiniae-251"
"21084","Sophocles_Trachiniae-252"
"21085","Sophocles_Trachiniae-253"
"21086","Sophocles_Trachiniae-254"
"21087","Sophocles_Trachiniae-255"
"21088","Sophocles_Trachiniae-256"
"21089","Sophocles_Trachiniae-257"
"21090","Sophocles_Trachiniae-258"
"21091","Sophocles_Trachiniae-259"
"21092","Sophocles_Trachiniae-260"
"21093","Sophocles_Trachiniae-261"
"21094","Sophocles_Trachiniae-262"
"21095","Sophocles_Trachiniae-263"
"21096","Sophocles_Trachiniae-264"
"21097","Sophocles_Trachiniae-265"
"21098","Sophocles_Trachiniae-266"
"21099","Sophocles_Trachiniae-267"
"21100","Sophocles_Trachiniae-268"
"21101","Sophocles_Trachiniae-269"
"21102","Sophocles_Trachiniae-270"
"21103","Sophocles_Trachiniae-271"
"21104","Sophocles_Trachiniae-272"
"21105","Sophocles_Trachiniae-273"
"21106","Sophocles_Trachiniae-274"
"21107","Sophocles_Trachiniae-275"
"21108","Sophocles_Trachiniae-276"
"21109","Sophocles_Trachiniae-277"
"21110","Sophocles_Trachiniae-278"
"21111","Sophocles_Trachiniae-279"
"21112","Sophocles_Trachiniae-280"
"21113","Sophocles_Trachiniae-281"
"21114","Sophocles_Trachiniae-282"
"21115","Sophocles_Trachiniae-283"
"21116","Sophocles_Trachiniae-284"
"21117","Sophocles_Trachiniae-285"
"21118","Sophocles_Trachiniae-286"
"21119","Sophocles_Trachiniae-287"
"21120","Sophocles_Trachiniae-288"
"21121","Sophocles_Trachiniae-289"
"21122","Sophocles_Trachiniae-290"
"21123","Sophocles_Trachiniae-291"
"21124","Sophocles_Trachiniae-292"
"21125","Sophocles_Trachiniae-293"
"21126","Sophocles_Trachiniae-294"
"21127","Sophocles_Trachiniae-295"
"21128","Sophocles_Trachiniae-296"
"21129","Sophocles_Trachiniae-297"
"21130","Sophocles_Trachiniae-298"
"21131","Sophocles_Trachiniae-299"
"21132","Sophocles_Trachiniae-300"
"21133","Sophocles_Trachiniae-301"
"21134","Sophocles_Trachiniae-302"
"21135","Sophocles_Trachiniae-303"
"21136","Sophocles_Trachiniae-304"
"21137","Sophocles_Trachiniae-305"
"21138","Sophocles_Trachiniae-306"
"21139","Sophocles_Trachiniae-307"
"21140","Sophocles_Trachiniae-308"
"21141","Sophocles_Trachiniae-309"
"21142","Sophocles_Trachiniae-310"
"21143","Sophocles_Trachiniae-311"
"21144","Sophocles_Trachiniae-312"
"21145","Sophocles_Trachiniae-313"
"21146","Sophocles_Trachiniae-314"
"21147","Sophocles_Trachiniae-315"
"21148","Sophocles_Trachiniae-316"
"21149","Sophocles_Trachiniae-317"
"21150","Sophocles_Trachiniae-318"
"21151","Sophocles_Trachiniae-319"
"21152","Sophocles_Trachiniae-320"
"21153","Sophocles_Trachiniae-321"
"21154","Sophocles_Trachiniae-322"
"21155","Sophocles_Trachiniae-323"
"21156","Sophocles_Trachiniae-324"
"21157","Sophocles_Trachiniae-325"
"21158","Sophocles_Trachiniae-326"
"21159","Sophocles_Trachiniae-327"
"21160","Sophocles_Trachiniae-328"
"21161","Sophocles_Trachiniae-329"
"21162","Sophocles_Trachiniae-330"
"21163","Sophocles_Trachiniae-331"
"21164","Sophocles_Trachiniae-332"
"21165","Sophocles_Trachiniae-333"
"21166","Thucydides_Book1-1"
"21167","Thucydides_Book1-2"
"21168","Thucydides_Book1-3"
"21169","Thucydides_Book1-4"
"21170","Thucydides_Book1-5"
"21171","Thucydides_Book1-6"
"21172","Thucydides_Book1-7"
"21173","Thucydides_Book1-8"
"21174","Thucydides_Book1-9"
"21175","Thucydides_Book1-10"
"21176","Thucydides_Book1-11"
"21177","Thucydides_Book1-12"
"21178","Thucydides_Book1-13"
"21179","Thucydides_Book1-14"
"21180","Thucydides_Book1-15"
"21181","Thucydides_Book1-16"
"21182","Thucydides_Book1-17"
"21183","Thucydides_Book1-18"
"21184","Thucydides_Book1-19"
"21185","Thucydides_Book1-20"
"21186","Thucydides_Book1-21"
"21187","Thucydides_Book1-22"
"21188","Thucydides_Book1-23"
"21189","Thucydides_Book1-24"
"21190","Thucydides_Book1-25"
"21191","Thucydides_Book1-26"
"21192","Thucydides_Book1-27"
"21193","Thucydides_Book1-28"
"21194","Thucydides_Book1-29"
"21195","Thucydides_Book1-30"
"21196","Thucydides_Book1-31"
"21197","Thucydides_Book1-32"
"21198","Thucydides_Book1-33"
"21199","Thucydides_Book1-34"
"21200","Thucydides_Book1-35"
"21201","Thucydides_Book1-36"
"21202","Thucydides_Book1-37"
"21203","Thucydides_Book1-38"
"21204","Thucydides_Book1-39"
"21205","Thucydides_Book1-40"
"21206","Thucydides_Book1-41"
"21207","Thucydides_Book1-42"
"21208","Thucydides_Book1-43"
"21209","Thucydides_Book1-44"
"21210","Thucydides_Book1-45"
"21211","Thucydides_Book1-46"
"21212","Thucydides_Book1-47"
"21213","Thucydides_Book1-48"
"21214","Thucydides_Book1-49"
"21215","Thucydides_Book1-50"
"21216","Thucydides_Book1-51"
"21217","Thucydides_Book1-52"
"21218","Thucydides_Book1-53"
"21219","Thucydides_Book1-54"
"21220","Thucydides_Book1-55"
"21221","Thucydides_Book1-56"
"21222","Thucydides_Book1-57"
"21223","Thucydides_Book1-58"
"21224","Thucydides_Book1-59"
"21225","Thucydides_Book1-60"
"21226","Thucydides_Book1-61"
"21227","Thucydides_Book1-62"
"21228","Thucydides_Book1-63"
"21229","Thucydides_Book1-64"
"21230","Thucydides_Book1-65"
"21231","Thucydides_Book1-66"
"21232","Thucydides_Book1-67"
"21233","Thucydides_Book1-68"
"21234","Thucydides_Book1-69"
"21235","Thucydides_Book1-70"
"21236","Thucydides_Book1-71"
"21237","Thucydides_Book1-72"
"21238","Thucydides_Book1-73"
"21239","Thucydides_Book1-74"
"21240","Thucydides_Book1-75"
"21241","Thucydides_Book1-76"
"21242","Thucydides_Book1-77"
"21243","Thucydides_Book1-78"
"21244","Thucydides_Book1-79"
"21245","Thucydides_Book1-80"
"21246","Thucydides_Book1-81"
"21247","Thucydides_Book1-82"
"21248","Thucydides_Book1-83"
"21249","Thucydides_Book1-84"
"21250","Thucydides_Book1-85"
"21251","Thucydides_Book1-86"
"21252","Thucydides_Book1-87"
"21253","Thucydides_Book1-88"
"21254","Thucydides_Book1-89"
"21255","Thucydides_Book1-90"
"21256","Thucydides_Book1-91"
"21257","Thucydides_Book1-92"
"21258","Thucydides_Book1-93"
"21259","Thucydides_Book1-94"
"21260","Thucydides_Book1-95"
"21261","Thucydides_Book1-96"
"21262","Thucydides_Book1-97"
"21263","Thucydides_Book1-98"
"21264","Thucydides_Book1-99"
"21265","Thucydides_Book1-100"
"21266","Thucydides_Book1-101"
"21267","Thucydides_Book1-102"
"21268","Thucydides_Book1-103"
"21269","Thucydides_Book1-104"
"21270","Thucydides_Book1-105"
"21271","Thucydides_Book1-106"
"21272","Thucydides_Book1-107"
"21273","Thucydides_Book1-108"
"21274","Thucydides_Book1-109"
"21275","Thucydides_Book1-110"
"21276","Thucydides_Book1-111"
"21277","Thucydides_Book1-112"
"21278","Thucydides_Book1-113"
"21279","Thucydides_Book1-114"
"21280","Thucydides_Book1-115"
"21281","Thucydides_Book1-116"
"21282","Thucydides_Book1-117"
"21283","Thucydides_Book1-118"
"21284","Thucydides_Book1-119"
"21285","Thucydides_Book1-120"
"21286","Thucydides_Book1-121"
"21287","Thucydides_Book1-122"
"21288","Thucydides_Book1-123"
"21289","Thucydides_Book1-124"
"21290","Thucydides_Book1-125"
"21291","Thucydides_Book1-126"
"21292","Thucydides_Book1-127"
"21293","Thucydides_Book1-128"
"21294","Thucydides_Book1-129"
"21295","Thucydides_Book1-130"
"21296","Thucydides_Book1-131"
"21297","Thucydides_Book1-132"
"21298","Thucydides_Book1-133"
"21299","Thucydides_Book1-134"
"21300","Thucydides_Book1-135"
"21301","Thucydides_Book1-136"
"21302","Thucydides_Book1-137"
"21303","Thucydides_Book1-138"
"21304","Thucydides_Book1-139"
"21305","Thucydides_Book1-140"
"21306","Thucydides_Book1-141"
"21307","Thucydides_Book1-142"
"21308","Thucydides_Book1-143"
"21309","Thucydides_Book1-144"
"21310","Thucydides_Book1-145"
"21311","Thucydides_Book1-146"
"21312","Thucydides_Book1-147"
"21313","Thucydides_Book1-148"
"21314","Thucydides_Book1-149"
"21315","Thucydides_Book1-150"
"21316","Thucydides_Book1-151"
"21317","Thucydides_Book1-152"
"21318","Thucydides_Book1-153"
"21319","Thucydides_Book1-154"
"21320","Thucydides_Book1-155"
"21321","Thucydides_Book1-156"
"21322","Thucydides_Book1-157"
"21323","Thucydides_Book1-158"
"21324","Thucydides_Book1-159"
"21325","Thucydides_Book1-160"
"21326","Thucydides_Book1-161"
"21327","Thucydides_Book1-162"
"21328","Thucydides_Book1-163"
"21329","Thucydides_Book1-164"
"21330","Thucydides_Book1-165"
"21331","Thucydides_Book1-166"
"21332","Thucydides_Book1-167"
"21333","Thucydides_Book1-168"
"21334","Thucydides_Book1-169"
"21335","Thucydides_Book1-170"
"21336","Thucydides_Book1-171"
"21337","Thucydides_Book1-172"
"21338","Thucydides_Book1-173"
"21339","Thucydides_Book1-174"
"21340","Thucydides_Book1-175"
"21341","Thucydides_Book1-176"
"21342","Thucydides_Book1-177"
"21343","Thucydides_Book1-178"
"21344","Thucydides_Book1-179"
"21345","Thucydides_Book1-180"
"21346","Thucydides_Book1-181"
"21347","Thucydides_Book1-182"
"21348","Thucydides_Book1-183"
"21349","Thucydides_Book1-184"
"21350","Thucydides_Book1-185"
"21351","Thucydides_Book1-186"
"21352","Thucydides_Book1-187"
"21353","Thucydides_Book1-188"
"21354","Thucydides_Book1-189"
"21355","Thucydides_Book1-190"
"21356","Thucydides_Book1-191"
"21357","Thucydides_Book1-192"
"21358","Thucydides_Book1-193"
"21359","Thucydides_Book1-194"
"21360","Thucydides_Book1-195"
"21361","Thucydides_Book1-196"
"21362","Thucydides_Book1-197"
"21363","Thucydides_Book1-198"
"21364","Thucydides_Book1-199"
"21365","Thucydides_Book1-200"
"21366","Thucydides_Book1-201"
"21367","Thucydides_Book1-202"
"21368","Thucydides_Book1-203"
"21369","Thucydides_Book1-204"
"21370","Thucydides_Book1-205"
"21371","Thucydides_Book1-206"
"21372","Thucydides_Book1-207"
"21373","Thucydides_Book1-208"
"21374","Thucydides_Book1-209"
"21375","Thucydides_Book1-210"
"21376","Thucydides_Book1-211"
"21377","Thucydides_Book1-212"
"21378","Thucydides_Book1-213"
"21379","Thucydides_Book1-214"
"21380","Thucydides_Book1-215"
"21381","Thucydides_Book1-216"
"21382","Thucydides_Book1-217"
"21383","Thucydides_Book1-218"
"21384","Thucydides_Book1-219"
"21385","Thucydides_Book1-220"
"21386","Thucydides_Book1-221"
"21387","Thucydides_Book1-222"
"21388","Thucydides_Book1-223"
"21389","Thucydides_Book1-224"
"21390","Thucydides_Book1-225"
"21391","Thucydides_Book1-226"
"21392","Thucydides_Book1-227"
"21393","Thucydides_Book1-228"
