"","V1"
"16662","Sophocles_Antigone-278"
"16663","Sophocles_Antigone-279"
"16664","Sophocles_Antigone-280"
"16665","Sophocles_Antigone-281"
"16666","Sophocles_Antigone-282"
"16667","Sophocles_Electra-1"
"16668","Sophocles_Electra-2"
"16669","Sophocles_Electra-3"
"16670","Sophocles_Electra-4"
"16671","Sophocles_Electra-5"
"16672","Sophocles_Electra-6"
"16673","Sophocles_Electra-7"
"16674","Sophocles_Electra-8"
"16675","Sophocles_Electra-9"
"16676","Sophocles_Electra-10"
"16677","Sophocles_Electra-11"
"16678","Sophocles_Electra-12"
"16679","Sophocles_Electra-13"
"16680","Sophocles_Electra-14"
"16681","Sophocles_Electra-15"
"16682","Sophocles_Electra-16"
"16683","Sophocles_Electra-17"
"16684","Sophocles_Electra-18"
"16685","Sophocles_Electra-19"
"16686","Sophocles_Electra-20"
"16687","Sophocles_Electra-21"
"16688","Sophocles_Electra-22"
"16689","Sophocles_Electra-23"
"16690","Sophocles_Electra-24"
"16691","Sophocles_Electra-25"
"16692","Sophocles_Electra-26"
"16693","Sophocles_Electra-27"
"16694","Sophocles_Electra-28"
"16695","Sophocles_Electra-29"
"16696","Sophocles_Electra-30"
"16697","Sophocles_Electra-31"
"16698","Sophocles_Electra-32"
"16699","Sophocles_Electra-33"
"16700","Sophocles_Electra-34"
"16701","Sophocles_Electra-35"
"16702","Sophocles_Electra-36"
"16703","Sophocles_Electra-37"
"16704","Sophocles_Electra-38"
"16705","Sophocles_Electra-39"
"16706","Sophocles_Electra-40"
"16707","Sophocles_Electra-41"
"16708","Sophocles_Electra-42"
"16709","Sophocles_Electra-43"
"16710","Sophocles_Electra-44"
"16711","Sophocles_Electra-45"
"16712","Sophocles_Electra-46"
"16713","Sophocles_Electra-47"
"16714","Sophocles_Electra-48"
"16715","Sophocles_Electra-49"
"16716","Sophocles_Electra-50"
"16717","Sophocles_Electra-51"
"16718","Sophocles_Electra-52"
"16719","Sophocles_Electra-53"
"16720","Sophocles_Electra-54"
"16721","Sophocles_Electra-55"
"16722","Sophocles_Electra-56"
"16723","Sophocles_Electra-57"
"16724","Sophocles_Electra-58"
"16725","Sophocles_Electra-59"
"16726","Sophocles_Electra-60"
"16727","Sophocles_Electra-61"
"16728","Sophocles_Electra-62"
"16729","Sophocles_Electra-63"
"16730","Sophocles_Electra-64"
"16731","Sophocles_Electra-65"
"16732","Sophocles_Electra-66"
"16733","Sophocles_Electra-67"
"16734","Sophocles_Electra-68"
"16735","Sophocles_Electra-69"
"16736","Sophocles_Electra-70"
"16737","Sophocles_Electra-71"
"16738","Sophocles_Electra-72"
"16739","Sophocles_Electra-73"
"16740","Sophocles_Electra-74"
"16741","Sophocles_Electra-75"
"16742","Sophocles_Electra-76"
"16743","Sophocles_Electra-77"
"16744","Sophocles_Electra-78"
"16745","Sophocles_Electra-79"
"16746","Sophocles_Electra-80"
"16747","Sophocles_Electra-81"
"16748","Sophocles_Electra-82"
"16749","Sophocles_Electra-83"
"16750","Sophocles_Electra-84"
"16751","Sophocles_Electra-85"
"16752","Sophocles_Electra-86"
"16753","Sophocles_Electra-87"
"16754","Sophocles_Electra-88"
"16755","Sophocles_Electra-89"
"16756","Sophocles_Electra-90"
"16757","Sophocles_Electra-91"
"16758","Sophocles_Electra-92"
"16759","Sophocles_Electra-93"
"16760","Sophocles_Electra-94"
"16761","Sophocles_Electra-95"
"16762","Sophocles_Electra-96"
"16763","Sophocles_Electra-97"
"16764","Sophocles_Electra-98"
"16765","Sophocles_Electra-99"
"16766","Sophocles_Electra-100"
"16767","Sophocles_Electra-101"
"16768","Sophocles_Electra-102"
"16769","Sophocles_Electra-103"
"16770","Sophocles_Electra-104"
"16771","Sophocles_Electra-105"
"16772","Sophocles_Electra-106"
"16773","Sophocles_Electra-107"
"16774","Sophocles_Electra-108"
"16775","Sophocles_Electra-109"
"16776","Sophocles_Electra-110"
"16777","Sophocles_Electra-111"
"16778","Sophocles_Electra-112"
"16779","Sophocles_Electra-113"
"16780","Sophocles_Electra-114"
"16781","Sophocles_Electra-115"
"16782","Sophocles_Electra-116"
"16783","Sophocles_Electra-117"
"16784","Sophocles_Electra-118"
"16785","Sophocles_Electra-119"
"16786","Sophocles_Electra-120"
"16787","Sophocles_Electra-121"
"16788","Sophocles_Electra-122"
"16789","Sophocles_Electra-123"
"16790","Sophocles_Electra-124"
"16791","Sophocles_Electra-125"
"16792","Sophocles_Electra-126"
"16793","Sophocles_Electra-127"
"16794","Sophocles_Electra-128"
"16795","Sophocles_Electra-129"
"16796","Sophocles_Electra-130"
"16797","Sophocles_Electra-131"
"16798","Sophocles_Electra-132"
"16799","Sophocles_Electra-133"
"16800","Sophocles_Electra-134"
"16801","Sophocles_Electra-135"
"16802","Sophocles_Electra-136"
"16803","Sophocles_Electra-137"
"16804","Sophocles_Electra-138"
"16805","Sophocles_Electra-139"
"16806","Sophocles_Electra-140"
"16807","Sophocles_Electra-141"
"16808","Sophocles_Electra-142"
"16809","Sophocles_Electra-143"
"16810","Sophocles_Electra-144"
"16811","Sophocles_Electra-145"
"16812","Sophocles_Electra-146"
"16813","Sophocles_Electra-147"
"16814","Sophocles_Electra-148"
"16815","Sophocles_Electra-149"
"16816","Sophocles_Electra-150"
"16817","Sophocles_Electra-151"
"16818","Sophocles_Electra-152"
"16819","Sophocles_Electra-153"
"16820","Sophocles_Electra-154"
"16821","Sophocles_Electra-155"
"16822","Sophocles_Electra-156"
"16823","Sophocles_Electra-157"
"16824","Sophocles_Electra-158"
"16825","Sophocles_Electra-159"
"16826","Sophocles_Electra-160"
"16827","Sophocles_Electra-161"
"16828","Sophocles_Electra-162"
"16829","Sophocles_Electra-163"
"16830","Sophocles_Electra-164"
"16831","Sophocles_Electra-165"
"16832","Sophocles_Electra-166"
"16833","Sophocles_Electra-167"
"16834","Sophocles_Electra-168"
"16835","Sophocles_Electra-169"
"16836","Sophocles_Electra-170"
"16837","Sophocles_Electra-171"
"16838","Sophocles_Electra-172"
"16839","Sophocles_Electra-173"
"16840","Sophocles_Electra-174"
"16841","Sophocles_Electra-175"
"16842","Sophocles_Electra-176"
"16843","Sophocles_Electra-177"
"16844","Sophocles_Electra-178"
"16845","Sophocles_Electra-179"
"16846","Sophocles_Electra-180"
"16847","Sophocles_Electra-181"
"16848","Sophocles_Electra-182"
"16849","Sophocles_Electra-183"
"16850","Sophocles_Electra-184"
"16851","Sophocles_Electra-185"
"16852","Sophocles_Electra-186"
"16853","Sophocles_Electra-187"
"16854","Sophocles_Electra-188"
"16855","Sophocles_Electra-189"
"16856","Sophocles_Electra-190"
"16857","Sophocles_Electra-191"
"16858","Sophocles_Electra-192"
"16859","Sophocles_Electra-193"
"16860","Sophocles_Electra-194"
"16861","Sophocles_Electra-195"
"16862","Sophocles_Electra-196"
"16863","Sophocles_Electra-197"
"16864","Sophocles_Electra-198"
"16865","Sophocles_Electra-199"
"16866","Sophocles_Electra-200"
"16867","Sophocles_Electra-201"
"16868","Sophocles_Electra-202"
"16869","Sophocles_Electra-203"
"16870","Sophocles_Electra-204"
"16871","Sophocles_Electra-205"
"16872","Sophocles_Electra-206"
"16873","Sophocles_Electra-207"
"16874","Sophocles_Electra-208"
"16875","Sophocles_Electra-209"
"16876","Sophocles_Electra-210"
"16877","Sophocles_Electra-211"
"16878","Sophocles_Electra-212"
"16879","Sophocles_Electra-213"
"16880","Sophocles_Electra-214"
"16881","Sophocles_Electra-215"
"16882","Sophocles_Electra-216"
"16883","Sophocles_Electra-217"
"16884","Sophocles_Electra-218"
"16885","Sophocles_Electra-219"
"16886","Sophocles_Electra-220"
"16887","Sophocles_Electra-221"
"16888","Sophocles_Electra-222"
"16889","Sophocles_Electra-223"
"16890","Sophocles_Electra-224"
"16891","Sophocles_Electra-225"
"16892","Sophocles_Electra-226"
"16893","Sophocles_Electra-227"
"16894","Sophocles_Electra-228"
"16895","Sophocles_Electra-229"
"16896","Sophocles_Electra-230"
"16897","Sophocles_Electra-231"
"16898","Sophocles_Electra-232"
"16899","Sophocles_Electra-233"
"16900","Sophocles_Electra-234"
"16901","Sophocles_Electra-235"
"16902","Sophocles_Electra-236"
"16903","Sophocles_Electra-237"
"16904","Sophocles_Electra-238"
"16905","Sophocles_Electra-239"
"16906","Sophocles_Electra-240"
"16907","Sophocles_Electra-241"
"16908","Sophocles_Electra-242"
"16909","Sophocles_Electra-243"
"16910","Sophocles_Electra-244"
"16911","Sophocles_Electra-245"
"16912","Sophocles_Electra-246"
"16913","Sophocles_Electra-247"
"16914","Sophocles_Electra-248"
"16915","Sophocles_Electra-249"
"16916","Sophocles_Electra-250"
"16917","Sophocles_Electra-251"
"16918","Sophocles_Electra-252"
"16919","Sophocles_Electra-253"
"16920","Sophocles_Electra-254"
"16921","Sophocles_Electra-255"
"16922","Sophocles_Electra-256"
"16923","Sophocles_Electra-257"
"16924","Sophocles_Electra-258"
"16925","Sophocles_Electra-259"
"16926","Sophocles_Electra-260"
"16927","Sophocles_Electra-261"
"16928","Sophocles_Electra-262"
"16929","Sophocles_Electra-263"
"16930","Sophocles_Electra-264"
"16931","Sophocles_Electra-265"
"16932","Sophocles_Electra-266"
"16933","Sophocles_Electra-267"
"16934","Sophocles_Electra-268"
"16935","Sophocles_Electra-269"
"16936","Sophocles_Electra-270"
"16937","Sophocles_Electra-271"
"16938","Sophocles_Electra-272"
"16939","Sophocles_Electra-273"
"16940","Sophocles_Electra-274"
"16941","Sophocles_Electra-275"
"16942","Sophocles_Electra-276"
"16943","Sophocles_Electra-277"
"16944","Sophocles_Electra-278"
"16945","Sophocles_Electra-279"
"16946","Sophocles_Electra-280"
"16947","Sophocles_Electra-281"
"16948","Sophocles_Electra-282"
"16949","Sophocles_Electra-283"
"16950","Sophocles_Electra-284"
"16951","Sophocles_Electra-285"
"16952","Sophocles_Electra-286"
"16953","Sophocles_Electra-287"
"16954","Sophocles_Electra-288"
"16955","Sophocles_Electra-289"
"16956","Sophocles_Electra-290"
"16957","Sophocles_Electra-291"
"16958","Sophocles_Electra-292"
"16959","Sophocles_Electra-293"
"16960","Sophocles_Electra-294"
"16961","Sophocles_Electra-295"
"16962","Sophocles_Electra-296"
"16963","Sophocles_Electra-297"
"16964","Sophocles_Electra-298"
"16965","Sophocles_Electra-299"
"16966","Sophocles_Electra-300"
"16967","Sophocles_Electra-301"
"16968","Sophocles_Electra-302"
"16969","Sophocles_Electra-303"
"16970","Sophocles_Electra-304"
"16971","Sophocles_Electra-305"
"16972","Sophocles_Electra-306"
"16973","Sophocles_Electra-307"
"16974","Sophocles_Electra-308"
"16975","Sophocles_Electra-309"
"16976","Sophocles_Electra-310"
"16977","Sophocles_Electra-311"
"16978","Sophocles_Electra-312"
"16979","Sophocles_Electra-313"
"16980","Sophocles_Electra-314"
"16981","Sophocles_Electra-315"
"16982","Sophocles_Electra-316"
"16983","Sophocles_Electra-317"
"16984","Sophocles_Electra-318"
"16985","Sophocles_Electra-319"
"16986","Sophocles_Electra-320"
"16987","Sophocles_Electra-321"
"16988","Sophocles_Electra-322"
"16989","Sophocles_Electra-323"
"16990","Sophocles_Electra-324"
"16991","Sophocles_Electra-325"
"16992","Sophocles_Electra-326"
"16993","Sophocles_Electra-327"
"16994","Sophocles_Electra-328"
"16995","Sophocles_Electra-329"
"16996","Sophocles_Electra-330"
"16997","Sophocles_Electra-331"
"16998","Sophocles_Electra-332"
"16999","Sophocles_Electra-333"
"17000","Sophocles_Electra-334"
"17001","Sophocles_Electra-335"
"17002","Sophocles_Electra-336"
"17003","Sophocles_Electra-337"
"17004","Sophocles_Electra-338"
"17005","Sophocles_OT-1"
"17006","Sophocles_OT-2"
"17007","Sophocles_OT-3"
"17008","Sophocles_OT-4"
"17009","Sophocles_OT-5"
"17010","Sophocles_OT-6"
"17011","Sophocles_OT-7"
"17012","Sophocles_OT-8"
"17013","Sophocles_OT-9"
"17014","Sophocles_OT-10"
"17015","Sophocles_OT-11"
"17016","Sophocles_OT-12"
"17017","Sophocles_OT-13"
"17018","Sophocles_OT-14"
"17019","Sophocles_OT-15"
"17020","Sophocles_OT-16"
"17021","Sophocles_OT-17"
"17022","Sophocles_OT-18"
"17023","Sophocles_OT-19"
"17024","Sophocles_OT-20"
"17025","Sophocles_OT-21"
"17026","Sophocles_OT-22"
"17027","Sophocles_OT-23"
"17028","Sophocles_OT-24"
"17029","Sophocles_OT-25"
"17030","Sophocles_OT-26"
"17031","Sophocles_OT-27"
"17032","Sophocles_OT-28"
"17033","Sophocles_OT-29"
"17034","Sophocles_OT-30"
"17035","Sophocles_OT-31"
"17036","Sophocles_OT-32"
"17037","Sophocles_OT-33"
"17038","Sophocles_OT-34"
"17039","Sophocles_OT-35"
"17040","Sophocles_OT-36"
"17041","Sophocles_OT-37"
"17042","Sophocles_OT-38"
"17043","Sophocles_OT-39"
"17044","Sophocles_OT-40"
"17045","Sophocles_OT-41"
"17046","Sophocles_OT-42"
"17047","Sophocles_OT-43"
"17048","Sophocles_OT-44"
"17049","Sophocles_OT-45"
"17050","Sophocles_OT-46"
"17051","Sophocles_OT-47"
"17052","Sophocles_OT-48"
"17053","Sophocles_OT-49"
"17054","Sophocles_OT-50"
"17055","Sophocles_OT-51"
"17056","Sophocles_OT-52"
"17057","Sophocles_OT-53"
"17058","Sophocles_OT-54"
"17059","Sophocles_OT-55"
"17060","Sophocles_OT-56"
"17061","Sophocles_OT-57"
"17062","Sophocles_OT-58"
"17063","Sophocles_OT-59"
"17064","Sophocles_OT-60"
"17065","Sophocles_OT-61"
"17066","Sophocles_OT-62"
"17067","Sophocles_OT-63"
"17068","Sophocles_OT-64"
"17069","Sophocles_OT-65"
"17070","Sophocles_OT-66"
"17071","Sophocles_OT-67"
"17072","Sophocles_OT-68"
"17073","Sophocles_OT-69"
"17074","Sophocles_OT-70"
"17075","Sophocles_OT-71"
"17076","Sophocles_OT-72"
"17077","Sophocles_OT-73"
"17078","Sophocles_OT-74"
"17079","Sophocles_OT-75"
"17080","Sophocles_OT-76"
"17081","Sophocles_OT-77"
"17082","Sophocles_OT-78"
"17083","Sophocles_OT-79"
"17084","Sophocles_OT-80"
"17085","Sophocles_OT-81"
"17086","Sophocles_OT-82"
"17087","Sophocles_OT-83"
"17088","Sophocles_OT-84"
"17089","Sophocles_OT-85"
"17090","Sophocles_OT-86"
"17091","Sophocles_OT-87"
"17092","Sophocles_OT-88"
"17093","Sophocles_OT-89"
"17094","Sophocles_OT-90"
"17095","Sophocles_OT-91"
"17096","Sophocles_OT-92"
"17097","Sophocles_OT-93"
"17098","Sophocles_OT-94"
"17099","Sophocles_OT-95"
"17100","Sophocles_OT-96"
"17101","Sophocles_OT-97"
"17102","Sophocles_OT-98"
"17103","Sophocles_OT-99"
"17104","Sophocles_OT-100"
"17105","Sophocles_OT-101"
"17106","Sophocles_OT-102"
"17107","Sophocles_OT-103"
"17108","Sophocles_OT-104"
"17109","Sophocles_OT-105"
"17110","Sophocles_OT-106"
"17111","Sophocles_OT-107"
"17112","Sophocles_OT-108"
"17113","Sophocles_OT-109"
"17114","Sophocles_OT-110"
"17115","Sophocles_OT-111"
"17116","Sophocles_OT-112"
"17117","Sophocles_OT-113"
"17118","Sophocles_OT-114"
"17119","Sophocles_OT-115"
"17120","Sophocles_OT-116"
"17121","Sophocles_OT-117"
"17122","Sophocles_OT-118"
"17123","Sophocles_OT-119"
"17124","Sophocles_OT-120"
"17125","Sophocles_OT-121"
"17126","Sophocles_OT-122"
"17127","Sophocles_OT-123"
"17128","Sophocles_OT-124"
"17129","Sophocles_OT-125"
"17130","Sophocles_OT-126"
"17131","Sophocles_OT-127"
"17132","Sophocles_OT-128"
"17133","Sophocles_OT-129"
"17134","Sophocles_OT-130"
"17135","Sophocles_OT-131"
"17136","Sophocles_OT-132"
"17137","Sophocles_OT-133"
"17138","Sophocles_OT-134"
"17139","Sophocles_OT-135"
"17140","Sophocles_OT-136"
"17141","Sophocles_OT-137"
"17142","Sophocles_OT-138"
"17143","Sophocles_OT-139"
"17144","Sophocles_OT-140"
"17145","Sophocles_OT-141"
"17146","Sophocles_OT-142"
"17147","Sophocles_OT-143"
"17148","Sophocles_OT-144"
"17149","Sophocles_OT-145"
"17150","Sophocles_OT-146"
"17151","Sophocles_OT-147"
"17152","Sophocles_OT-148"
"17153","Sophocles_OT-149"
"17154","Sophocles_OT-150"
"17155","Sophocles_OT-151"
"17156","Sophocles_OT-152"
"17157","Sophocles_OT-153"
"17158","Sophocles_OT-154"
"17159","Sophocles_OT-155"
"17160","Sophocles_OT-156"
"17161","Sophocles_OT-157"
"17162","Sophocles_OT-158"
"17163","Sophocles_OT-159"
"17164","Sophocles_OT-160"
"17165","Sophocles_OT-161"
"17166","Sophocles_OT-162"
"17167","Sophocles_OT-163"
"17168","Sophocles_OT-164"
"17169","Sophocles_OT-165"
"17170","Sophocles_OT-166"
"17171","Sophocles_OT-167"
"17172","Sophocles_OT-168"
"17173","Sophocles_OT-169"
"17174","Sophocles_OT-170"
"17175","Sophocles_OT-171"
"17176","Sophocles_OT-172"
"17177","Sophocles_OT-173"
"17178","Sophocles_OT-174"
"17179","Sophocles_OT-175"
"17180","Sophocles_OT-176"
"17181","Sophocles_OT-177"
"17182","Sophocles_OT-178"
"17183","Sophocles_OT-179"
"17184","Sophocles_OT-180"
"17185","Sophocles_OT-181"
"17186","Sophocles_OT-182"
"17187","Sophocles_OT-183"
"17188","Sophocles_OT-184"
"17189","Sophocles_OT-185"
"17190","Sophocles_OT-186"
"17191","Sophocles_OT-187"
"17192","Sophocles_OT-188"
"17193","Sophocles_OT-189"
"17194","Sophocles_OT-190"
"17195","Sophocles_OT-191"
"17196","Sophocles_OT-192"
"17197","Sophocles_OT-193"
"17198","Sophocles_OT-194"
"17199","Sophocles_OT-195"
"17200","Sophocles_OT-196"
"17201","Sophocles_OT-197"
"17202","Sophocles_OT-198"
"17203","Sophocles_OT-199"
"17204","Sophocles_OT-200"
"17205","Sophocles_OT-201"
"17206","Sophocles_OT-202"
"17207","Sophocles_OT-203"
"17208","Sophocles_OT-204"
"17209","Sophocles_OT-205"
"17210","Sophocles_OT-206"
"17211","Sophocles_OT-207"
"17212","Sophocles_OT-208"
"17213","Sophocles_OT-209"
"17214","Sophocles_OT-210"
"17215","Sophocles_OT-211"
"17216","Sophocles_OT-212"
"17217","Sophocles_OT-213"
"17218","Sophocles_OT-214"
"17219","Sophocles_OT-215"
"17220","Sophocles_OT-216"
"17221","Sophocles_OT-217"
"17222","Sophocles_OT-218"
"17223","Sophocles_OT-219"
"17224","Sophocles_OT-220"
"17225","Sophocles_OT-221"
"17226","Sophocles_OT-222"
"17227","Sophocles_OT-223"
"17228","Sophocles_OT-224"
"17229","Sophocles_OT-225"
"17230","Sophocles_OT-226"
"17231","Sophocles_OT-227"
"17232","Sophocles_OT-228"
"17233","Sophocles_OT-229"
"17234","Sophocles_OT-230"
"17235","Sophocles_OT-231"
"17236","Sophocles_OT-232"
"17237","Sophocles_OT-233"
"17238","Sophocles_OT-234"
"17239","Sophocles_OT-235"
"17240","Sophocles_OT-236"
"17241","Sophocles_OT-237"
"17242","Sophocles_OT-238"
"17243","Sophocles_OT-239"
"17244","Sophocles_OT-240"
"17245","Sophocles_OT-241"
"17246","Sophocles_OT-242"
"17247","Sophocles_OT-243"
"17248","Sophocles_OT-244"
"17249","Sophocles_OT-245"
"17250","Sophocles_OT-246"
"17251","Sophocles_OT-247"
"17252","Sophocles_OT-248"
"17253","Sophocles_OT-249"
"17254","Sophocles_OT-250"
"17255","Sophocles_OT-251"
"17256","Sophocles_OT-252"
"17257","Sophocles_OT-253"
"17258","Sophocles_OT-254"
"17259","Sophocles_OT-255"
"17260","Sophocles_OT-256"
"17261","Sophocles_OT-257"
"17262","Sophocles_OT-258"
"17263","Sophocles_OT-259"
"17264","Sophocles_OT-260"
"17265","Sophocles_OT-261"
"17266","Sophocles_OT-262"
"17267","Sophocles_OT-263"
"17268","Sophocles_OT-264"
"17269","Sophocles_OT-265"
"17270","Sophocles_OT-266"
"17271","Sophocles_OT-267"
"17272","Sophocles_OT-268"
"17273","Sophocles_OT-269"
"17274","Sophocles_OT-270"
"17275","Sophocles_OT-271"
"17276","Sophocles_OT-272"
"17277","Sophocles_OT-273"
"17278","Sophocles_OT-274"
"17279","Sophocles_OT-275"
"17280","Sophocles_OT-276"
"17281","Sophocles_OT-277"
"17282","Sophocles_OT-278"
"17283","Sophocles_OT-279"
"17284","Sophocles_OT-280"
"17285","Sophocles_OT-281"
"17286","Sophocles_OT-282"
"17287","Sophocles_OT-283"
"17288","Sophocles_OT-284"
"17289","Sophocles_OT-285"
"17290","Sophocles_OT-286"
"17291","Sophocles_OT-287"
"17292","Sophocles_OT-288"
"17293","Sophocles_OT-289"
"17294","Sophocles_OT-290"
"17295","Sophocles_OT-291"
"17296","Sophocles_OT-292"
"17297","Sophocles_OT-293"
"17298","Sophocles_OT-294"
"17299","Sophocles_OT-295"
"17300","Sophocles_OT-296"
"17301","Sophocles_OT-297"
"17302","Sophocles_OT-298"
"17303","Sophocles_OT-299"
"17304","Sophocles_OT-300"
"17305","Sophocles_OT-301"
"17306","Sophocles_OT-302"
"17307","Sophocles_OT-303"
"17308","Sophocles_OT-304"
"17309","Sophocles_OT-305"
"17310","Sophocles_OT-306"
"17311","Sophocles_OT-307"
"17312","Sophocles_OT-308"
"17313","Sophocles_OT-309"
"17314","Sophocles_OT-310"
"17315","Sophocles_OT-311"
"17316","Sophocles_OT-312"
"17317","Sophocles_OT-313"
"17318","Sophocles_OT-314"
"17319","Sophocles_OT-315"
"17320","Sophocles_OT-316"
"17321","Sophocles_OT-317"
"17322","Sophocles_OT-318"
"17323","Sophocles_OT-319"
"17324","Sophocles_OT-320"
"17325","Sophocles_OT-321"
"17326","Sophocles_OT-322"
"17327","Sophocles_OT-323"
"17328","Sophocles_OT-324"
"17329","Sophocles_OT-325"
"17330","Sophocles_OT-326"
"17331","Sophocles_OT-327"
"17332","Sophocles_OT-328"
"17333","Sophocles_OT-329"
"17334","Sophocles_OT-330"
"17335","Sophocles_OT-331"
"17336","Sophocles_OT-332"
"17337","Sophocles_OT-333"
"17338","Sophocles_OT-334"
"17339","Sophocles_OT-335"
"17340","Sophocles_OT-336"
"17341","Sophocles_OT-337"
"17342","Sophocles_OT-338"
"17343","Sophocles_OT-339"
"17344","Sophocles_OT-340"
"17345","Sophocles_OT-341"
"17346","Sophocles_OT-342"
"17347","Sophocles_OT-343"
"17348","Sophocles_OT-344"
"17349","Sophocles_OT-345"
"17350","Sophocles_OT-346"
"17351","Sophocles_OT-347"
"17352","Sophocles_OT-348"
"17353","Sophocles_OT-349"
"17354","Sophocles_OT-350"
"17355","Sophocles_OT-351"
"17356","Sophocles_OT-352"
"17357","Sophocles_OT-353"
"17358","Sophocles_OT-354"
"17359","Sophocles_OT-355"
"17360","Sophocles_OT-356"
"17361","Sophocles_OT-357"
"17362","Sophocles_OT-358"
"17363","Sophocles_OT-359"
"17364","Sophocles_Trachiniae-1"
"17365","Sophocles_Trachiniae-2"
"17366","Sophocles_Trachiniae-3"
"17367","Sophocles_Trachiniae-4"
"17368","Sophocles_Trachiniae-5"
"17369","Sophocles_Trachiniae-6"
"17370","Sophocles_Trachiniae-7"
"17371","Sophocles_Trachiniae-8"
"17372","Sophocles_Trachiniae-9"
"17373","Sophocles_Trachiniae-10"
"17374","Sophocles_Trachiniae-11"
"17375","Sophocles_Trachiniae-12"
"17376","Sophocles_Trachiniae-13"
"17377","Sophocles_Trachiniae-14"
"17378","Sophocles_Trachiniae-15"
"17379","Sophocles_Trachiniae-16"
"17380","Sophocles_Trachiniae-17"
"17381","Sophocles_Trachiniae-18"
"17382","Sophocles_Trachiniae-19"
"17383","Sophocles_Trachiniae-20"
"17384","Sophocles_Trachiniae-21"
"17385","Sophocles_Trachiniae-22"
"17386","Sophocles_Trachiniae-23"
"17387","Sophocles_Trachiniae-24"
"17388","Sophocles_Trachiniae-25"
"17389","Sophocles_Trachiniae-26"
"17390","Sophocles_Trachiniae-27"
"17391","Sophocles_Trachiniae-28"
"17392","Sophocles_Trachiniae-29"
"17393","Sophocles_Trachiniae-30"
"17394","Sophocles_Trachiniae-31"
"17395","Sophocles_Trachiniae-32"
"17396","Sophocles_Trachiniae-33"
"17397","Sophocles_Trachiniae-34"
"17398","Sophocles_Trachiniae-35"
"17399","Sophocles_Trachiniae-36"
"17400","Sophocles_Trachiniae-37"
"17401","Sophocles_Trachiniae-38"
"17402","Sophocles_Trachiniae-39"
"17403","Sophocles_Trachiniae-40"
"17404","Sophocles_Trachiniae-41"
"17405","Sophocles_Trachiniae-42"
"17406","Sophocles_Trachiniae-43"
"17407","Sophocles_Trachiniae-44"
"17408","Sophocles_Trachiniae-45"
"17409","Sophocles_Trachiniae-46"
"17410","Sophocles_Trachiniae-47"
"17411","Sophocles_Trachiniae-48"
"17412","Sophocles_Trachiniae-49"
"17413","Sophocles_Trachiniae-50"
"17414","Sophocles_Trachiniae-51"
"17415","Sophocles_Trachiniae-52"
"17416","Sophocles_Trachiniae-53"
"17417","Sophocles_Trachiniae-54"
"17418","Sophocles_Trachiniae-55"
"17419","Sophocles_Trachiniae-56"
"17420","Sophocles_Trachiniae-57"
"17421","Sophocles_Trachiniae-58"
"17422","Sophocles_Trachiniae-59"
"17423","Sophocles_Trachiniae-60"
"17424","Sophocles_Trachiniae-61"
"17425","Sophocles_Trachiniae-62"
"17426","Sophocles_Trachiniae-63"
"17427","Sophocles_Trachiniae-64"
"17428","Sophocles_Trachiniae-65"
"17429","Sophocles_Trachiniae-66"
"17430","Sophocles_Trachiniae-67"
"17431","Sophocles_Trachiniae-68"
"17432","Sophocles_Trachiniae-69"
"17433","Sophocles_Trachiniae-70"
"17434","Sophocles_Trachiniae-71"
"17435","Sophocles_Trachiniae-72"
"17436","Sophocles_Trachiniae-73"
"17437","Sophocles_Trachiniae-74"
"17438","Sophocles_Trachiniae-75"
"17439","Sophocles_Trachiniae-76"
"17440","Sophocles_Trachiniae-77"
"17441","Sophocles_Trachiniae-78"
"17442","Sophocles_Trachiniae-79"
"17443","Sophocles_Trachiniae-80"
"17444","Sophocles_Trachiniae-81"
"17445","Sophocles_Trachiniae-82"
"17446","Sophocles_Trachiniae-83"
"17447","Sophocles_Trachiniae-84"
"17448","Sophocles_Trachiniae-85"
"17449","Sophocles_Trachiniae-86"
"17450","Sophocles_Trachiniae-87"
"17451","Sophocles_Trachiniae-88"
"17452","Sophocles_Trachiniae-89"
"17453","Sophocles_Trachiniae-90"
"17454","Sophocles_Trachiniae-91"
"17455","Sophocles_Trachiniae-92"
"17456","Sophocles_Trachiniae-93"
"17457","Sophocles_Trachiniae-94"
"17458","Sophocles_Trachiniae-95"
"17459","Sophocles_Trachiniae-96"
"17460","Sophocles_Trachiniae-97"
"17461","Sophocles_Trachiniae-98"
"17462","Sophocles_Trachiniae-99"
"17463","Sophocles_Trachiniae-100"
"17464","Sophocles_Trachiniae-101"
"17465","Sophocles_Trachiniae-102"
"17466","Sophocles_Trachiniae-103"
"17467","Sophocles_Trachiniae-104"
"17468","Sophocles_Trachiniae-105"
"17469","Sophocles_Trachiniae-106"
"17470","Sophocles_Trachiniae-107"
"17471","Sophocles_Trachiniae-108"
"17472","Sophocles_Trachiniae-109"
"17473","Sophocles_Trachiniae-110"
"17474","Sophocles_Trachiniae-111"
"17475","Sophocles_Trachiniae-112"
"17476","Sophocles_Trachiniae-113"
"17477","Sophocles_Trachiniae-114"
"17478","Sophocles_Trachiniae-115"
"17479","Sophocles_Trachiniae-116"
"17480","Sophocles_Trachiniae-117"
"17481","Sophocles_Trachiniae-118"
"17482","Sophocles_Trachiniae-119"
"17483","Sophocles_Trachiniae-120"
